age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
78,Private,592826,Masters,14,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,25,United-States,>50K
35,Private,1287564,Prof-school,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,47,United-States,>50K
59,Private,801923,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,55,United-States,>50K
85,Private,418355,11th,7,Never-married,Adm-clerical,Husband,White,Male,0,0,41,United-States,<=50K
79,Private,428453,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,48,Other,>50K
26,Private,1341490,Some-college,10,Never-married,Tech-support,Wife,White,Male,0,0,36,United-States,<=50K
29,Self-emp-inc,456675,Assoc-acdm,12,Never-married,Transport-moving,Unmarried,White,Female,0,0,36,United-States,<=50K
21,State-gov,1058023,9th,5,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,33,United-States,<=50K
74,Self-emp-not-inc,1289163,11th,7,Divorced,Tech-support,Not-in-family,White,Male,0,0,22,United-States,>50K
75,Private,212914,Assoc-acdm,12,Divorced,Craft-repair,Wife,White,Female,0,0,46,United-States,<=50K
75,Private,1043530,10th,6,Divorced,Exec-managerial,Wife,White,Female,61505,0,37,United-States,>50K
31,Private,486150,12th,8,Never-married,Craft-repair,Unmarried,White,Female,0,2943,53,United-States,<=50K
17,State-gov,1263857,Bachelors,13,Married-civ-spouse,Protective-serv,Other-relative,White,Female,0,0,46,United-States,>50K
54,Private,1419501,11th,7,Never-married,Transport-moving,Husband,White,Male,0,0,46,United-States,<=50K
69,Private,747324,5th-6th,3,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
68,Private,409788,Some-college,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,24,United-States,>50K
17,State-gov,597720,Doctorate,16,Divorced,Adm-clerical,Unmarried,White,Female,0,0,27,United-States,>50K
27,Private,156425,9th,5,Widowed,Prof-specialty,Wife,White,Male,0,0,35,Other,>50K
74,Private,195009,12th,8,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,51,United-States,>50K
56,Private,638758,Masters,14,Divorced,Prof-specialty,Other-relative,White,Male,0,0,48,United-States,>50K
76,Self-emp-not-inc,1140851,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,70,United-States,>50K
60,Private,1442791,11th,7,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0,0,26,Other,>50K
22,Private,1144219,Masters,14,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,0,0,50,Other,>50K
44,Private,1080659,9th,5,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,28,United-States,>50K
47,Private,1108804,Masters,14,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,51,United-States,>50K
24,Self-emp-not-inc,542002,Assoc-voc,11,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,42,United-States,>50K
21,Private,1270468,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,65159,360,21,United-States,>50K
70,State-gov,1146903,10th,6,Never-married,Craft-repair,Unmarried,White,Female,0,0,38,United-States,>50K
33,Private,777227,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,56,United-States,>50K
54,Local-gov,623611,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,>50K
25,Private,143273,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,44,United-States,>50K
90,Private,46237,Doctorate,16,Never-married,Adm-clerical,Own-child,White,Male,0,0,49,United-States,>50K
30,Private,905118,Prof-school,14,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,34,United-States,>50K
42,Private,1283862,12th,8,Divorced,Tech-support,Husband,White,Female,0,0,58,United-States,<=50K
78,State-gov,1120148,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,60154,0,44,United-States,>50K
41,Private,1064251,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
52,Private,930518,Doctorate,16,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,Other,<=50K
49,Self-emp-not-inc,1007361,11th,7,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,40,United-States,>50K
19,Private,621062,Doctorate,16,Never-married,Machine-op-inspct,Wife,White,Female,0,0,32,United-States,<=50K
27,Private,109008,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,49,United-States,>50K
74,Federal-gov,1021430,9th,5,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,48016,0,35,United-States,>50K
80,Private,451172,Bachelors,13,Never-married,Protective-serv,Husband,White,Female,0,0,35,United-States,<=50K
34,Private,770720,Assoc-acdm,12,Married-civ-spouse,Sales,Own-child,White,Male,0,0,13,United-States,<=50K
63,Private,559209,10th,6,Separated,Protective-serv,Other-relative,White,Male,0,0,29,Other,<=50K
60,Private,15183,Some-college,10,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,31,United-States,>50K
75,Local-gov,1246092,9th,5,Never-married,Craft-repair,Own-child,White,Male,93105,0,39,United-States,>50K
66,Private,206625,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,0,47,Other,<=50K
85,Private,876800,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,32,Other,>50K
45,Federal-gov,591612,10th,6,Separated,Protective-serv,Husband,White,Male,79849,0,32,United-States,>50K
83,Private,237532,Doctorate,16,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,56,United-States,>50K
18,Private,63174,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,3392,50,United-States,>50K
41,Private,597725,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,36,United-States,<=50K
35,Self-emp-not-inc,772573,Assoc-voc,11,Married-civ-spouse,Protective-serv,Own-child,White,Male,76260,0,34,United-States,>50K
56,Private,417882,12th,8,Widowed,Protective-serv,Unmarried,White,Female,0,0,26,United-States,>50K
18,Private,650497,10th,6,Divorced,Protective-serv,Other-relative,Black,Male,0,0,45,Other,<=50K
81,Private,1059464,Masters,14,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,57,United-States,>50K
78,Private,1447438,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,0,0,34,United-States,<=50K
70,State-gov,1003999,12th,8,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,41,United-States,<=50K
61,Self-emp-not-inc,308772,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,44,United-States,>50K
65,Private,264590,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,32,United-States,>50K
85,Private,1357071,9th,5,Never-married,Protective-serv,Husband,White,Female,0,0,26,United-States,<=50K
54,State-gov,1137684,HS-grad,9,Divorced,Farming-fishing,Husband,Other,Male,0,0,24,Other,>50K
20,Private,381331,10th,6,Separated,Exec-managerial,Husband,White,Male,0,0,54,United-States,<=50K
33,Private,1382870,5th-6th,3,Divorced,Protective-serv,Husband,White,Male,0,0,36,United-States,>50K
69,Private,116620,9th,5,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,53,United-States,>50K
69,State-gov,677144,10th,6,Divorced,Farming-fishing,Unmarried,White,Male,0,0,42,United-States,<=50K
47,Private,1341243,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,63,United-States,>50K
38,Private,680533,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,0,0,24,United-States,>50K
27,Federal-gov,489835,10th,6,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,2163,51,United-States,<=50K
50,State-gov,302029,5th-6th,3,Never-married,Farming-fishing,Unmarried,White,Male,0,0,36,United-States,<=50K
31,State-gov,1057720,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,21,United-States,>50K
26,Private,1276477,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,854,33,Other,<=50K
69,Private,1185267,9th,5,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,7,Other,<=50K
64,Private,325791,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,18,United-States,>50K
47,Private,903311,11th,7,Separated,Protective-serv,Unmarried,White,Male,37940,0,47,United-States,>50K
53,Private,683445,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,39,United-States,>50K
44,State-gov,330577,Assoc-voc,11,Divorced,Prof-specialty,Husband,White,Female,0,0,46,United-States,>50K
47,Private,58608,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,44,United-States,>50K
86,Self-emp-inc,1092990,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,39,United-States,>50K
30,Private,570133,Assoc-voc,11,Separated,Craft-repair,Other-relative,White,Male,0,0,51,United-States,>50K
32,State-gov,121802,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Black,Female,0,0,23,Other,>50K
41,Private,1481053,Prof-school,14,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,51,United-States,>50K
55,Private,1202086,Assoc-voc,11,Divorced,Machine-op-inspct,Husband,White,Female,0,0,37,United-States,>50K
82,Private,925160,9th,5,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Private,123240,11th,7,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,57,United-States,>50K
57,Private,1197655,Assoc-acdm,12,Separated,Protective-serv,Not-in-family,White,Male,0,0,22,United-States,<=50K
56,State-gov,1040225,Doctorate,16,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,3608,47,United-States,>50K
80,Private,1225275,12th,8,Divorced,Exec-managerial,Wife,White,Female,0,0,27,United-States,<=50K
32,Private,36533,Masters,14,Married-civ-spouse,Craft-repair,Wife,White,Male,51274,0,56,United-States,>50K
75,Private,37373,10th,6,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,61,United-States,<=50K
27,Private,875608,Doctorate,16,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,48,United-States,>50K
17,Private,179935,Prof-school,14,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,52,United-States,>50K
29,Private,288258,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,15,United-States,<=50K
46,Private,531635,12th,8,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,32,United-States,<=50K
85,Private,1376115,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
34,Private,322193,11th,7,Married-spouse-absent,Tech-support,Unmarried,White,Female,0,0,44,United-States,<=50K
29,Self-emp-not-inc,560106,5th-6th,3,Divorced,Transport-moving,Husband,White,Female,0,0,34,United-States,<=50K
48,Federal-gov,386195,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,34,United-States,>50K
87,Private,680360,Prof-school,14,Divorced,Sales,Wife,White,Male,0,0,30,United-States,<=50K
88,Local-gov,1370499,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,United-States,>50K
66,Private,354051,9th,5,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,29,United-States,<=50K
87,State-gov,1249299,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,United-States,<=50K
47,Private,576285,Bachelors,13,Never-married,Sales,Husband,White,Male,0,0,6,United-States,>50K
67,Self-emp-inc,875130,12th,8,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,46,United-States,>50K
43,Private,187380,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,41,United-States,>50K
76,Self-emp-not-inc,735742,HS-grad,9,Separated,Adm-clerical,Wife,White,Female,0,0,39,Other,>50K
49,Self-emp-not-inc,1010029,Masters,14,Never-married,Sales,Wife,White,Female,0,3321,51,United-States,>50K
69,Private,1335667,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,21,United-States,<=50K
88,Private,1031515,10th,6,Never-married,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
49,Private,1032646,12th,8,Divorced,Exec-managerial,Unmarried,White,Male,0,0,57,Other,<=50K
57,Private,263782,Bachelors,13,Never-married,Farming-fishing,Husband,White,Female,0,0,35,United-States,<=50K
35,Private,145654,Masters,14,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,37,United-States,>50K
57,Private,1249732,5th-6th,3,Married-civ-spouse,Sales,Own-child,White,Male,0,0,51,United-States,<=50K
58,Private,1099599,12th,8,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,36,United-States,>50K
39,Private,1230531,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,18,United-States,>50K
49,Private,163386,Assoc-voc,11,Widowed,Protective-serv,Own-child,Black,Male,89176,0,38,United-States,>50K
36,Private,1328345,12th,8,Separated,Exec-managerial,Own-child,Other,Male,0,0,31,United-States,<=50K
41,Private,820208,10th,6,Divorced,Exec-managerial,Own-child,White,Male,0,0,25,United-States,>50K
68,Private,1352516,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,0,0,56,United-States,>50K
28,Private,106752,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,42,United-States,>50K
48,Private,1025833,Assoc-acdm,12,Never-married,Prof-specialty,Wife,White,Male,0,0,51,United-States,>50K
49,Local-gov,723904,5th-6th,3,Divorced,Machine-op-inspct,Wife,White,Male,0,0,21,United-States,<=50K
90,Private,1019770,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,36,United-States,>50K
84,Private,569139,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,>50K
31,Private,82253,HS-grad,9,Married-civ-spouse,Tech-support,Unmarried,White,Female,92339,0,45,United-States,>50K
67,Private,950054,Assoc-acdm,12,Never-married,Farming-fishing,Other-relative,White,Male,0,0,54,United-States,>50K
22,Self-emp-inc,935051,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,34,United-States,<=50K
85,Private,1171701,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,41,United-States,>50K
85,Private,850422,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,42,United-States,>50K
51,Private,1347012,Masters,14,Never-married,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
50,Private,124691,9th,5,Divorced,Sales,Not-in-family,White,Male,0,0,41,United-States,>50K
79,Private,1359756,12th,8,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,0,0,34,United-States,<=50K
84,Private,595776,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,0,0,49,Other,<=50K
34,Private,139403,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,>50K
42,Private,1303574,10th,6,Separated,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,>50K
77,Private,222377,Assoc-acdm,12,Never-married,Sales,Unmarried,White,Male,0,0,31,United-States,<=50K
90,Private,1457700,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,36,United-States,>50K
64,Private,552641,10th,6,Never-married,Tech-support,Husband,White,Female,0,0,21,United-States,>50K
88,Private,523293,Assoc-voc,11,Separated,Farming-fishing,Not-in-family,White,Male,0,0,34,United-States,<=50K
47,Private,883391,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States,<=50K
50,Private,1433820,9th,5,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,51,United-States,>50K
23,Private,1240666,Assoc-voc,11,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,32,United-States,>50K
23,Private,286351,Masters,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,34,Other,>50K
63,Private,541108,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Male,0,0,51,United-States,>50K
24,Private,1133859,Masters,14,Widowed,Craft-repair,Not-in-family,White,Male,32957,0,54,United-States,>50K
17,Private,1385843,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,37,United-States,<=50K
19,Private,140566,Prof-school,14,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,47,United-States,>50K
69,Private,165204,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,29,United-States,>50K
54,Private,514577,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,55732,0,42,United-States,>50K
67,Private,1398469,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,39,United-States,>50K
31,Private,473953,12th,8,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,27,United-States,>50K
83,Private,937083,Bachelors,13,Married-spouse-absent,Exec-managerial,Husband,White,Female,0,1657,43,United-States,>50K
80,Private,1208354,11th,7,Never-married,Adm-clerical,Wife,White,Male,0,0,34,United-States,<=50K
84,Private,1357331,Masters,14,Divorced,Exec-managerial,Own-child,White,Male,0,0,60,United-States,>50K
21,State-gov,221213,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,>50K
26,Private,840469,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,19,United-States,>50K
24,Local-gov,347615,Bachelors,13,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,40,United-States,>50K
28,Self-emp-not-inc,727216,5th-6th,3,Never-married,Sales,Other-relative,White,Male,0,0,48,United-States,<=50K
80,Private,337700,11th,7,Separated,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,>50K
75,Local-gov,875038,Masters,14,Never-married,Tech-support,Own-child,White,Male,0,0,45,United-States,>50K
83,Self-emp-inc,684028,Prof-school,14,Never-married,Adm-clerical,Own-child,Black,Male,0,0,49,United-States,<=50K
66,Federal-gov,1117468,Assoc-acdm,12,Never-married,Adm-clerical,Husband,Black,Male,0,0,35,United-States,>50K
39,Self-emp-inc,1009119,9th,5,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,71,United-States,<=50K
56,Federal-gov,717569,HS-grad,9,Widowed,Sales,Own-child,White,Female,85701,0,37,United-States,>50K
34,Self-emp-not-inc,30907,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,62,United-States,>50K
37,Private,1079573,Doctorate,16,Never-married,Farming-fishing,Other-relative,White,Male,0,0,51,United-States,<=50K
17,Private,208126,12th,8,Married-spouse-absent,Prof-specialty,Wife,White,Male,0,0,60,United-States,>50K
54,Private,1149514,11th,7,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,49,United-States,>50K
57,Private,879122,9th,5,Divorced,Adm-clerical,Wife,White,Male,0,0,45,United-States,<=50K
58,Private,199333,HS-grad,9,Divorced,Tech-support,Own-child,White,Female,52374,0,30,United-States,<=50K
25,Self-emp-not-inc,698270,10th,6,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,34,United-States,<=50K
